kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_depth,koi_duration,koi_time0bk,koi_impact,koi_model_snr,koi_prad,ra,dec,koi_kepmag,kic9,fits_stem,lc_llc_glob,lc_slc_glob
8883727,K03822.01,,FALSE POSITIVE,2.529073751,1572.9,1.8827,133.390989,1.263,73.4,25.8,291.13748,45.11092,15.573,008883727,kplr008883727,kplr008883727-*_llc.fits,kplr008883727-*_slc.fits
4820550,K03823.01,,CANDIDATE,202.1168173,2701.2,4.683,292.05064,0.906,56.3,5.8,286.77145,39.983822,13.922,004820550,kplr004820550,kplr004820550-*_llc.fits,kplr004820550-*_slc.fits
6516874,K03824.01,,FALSE POSITIVE,0.916326699,96384.0,3.1427,131.80905,0.988,251.6,50.7,290.09695,41.97068,15.896,006516874,kplr006516874,kplr006516874-*_llc.fits,kplr006516874-*_slc.fits
9161118,K03898.01,,FALSE POSITIVE,1.306723495,12457.0,6.606,132.53576,1.229,311.7,27.42,294.32037,45.501282,15.984,009161118,kplr009161118,kplr009161118-*_llc.fits,kplr009161118-*_slc.fits
3556229,K03899.01,,FALSE POSITIVE,0.7967202,167720.0,4.25304,132.288291,0.839,716.6,56.89,294.35196,38.604702,17.656,003556229,kplr003556229,kplr003556229-*_llc.fits,kplr003556229-*_slc.fits
11911580,K03900.01,,FALSE POSITIVE,359.102042,1102.9,16.949,393.8542,1.201,26.5,28.76,290.15457,50.259689,13.906,011911580,kplr011911580,kplr011911580-*_llc.fits,kplr011911580-*_slc.fits
9480535,K03901.01,Kepler-1527 b,CONFIRMED,160.130899,1183.0,13.775,203.47424,0.791,32.4,6.67,297.41443,46.060822,15.13,009480535,kplr009480535,kplr009480535-*_llc.fits,kplr009480535-*_slc.fits
10583225,K03902.01,,FALSE POSITIVE,2.69634575,185.2,3.785,132.9969,0.54,35.4,1.46,283.78958,47.806431,14.544,010583225,kplr010583225,kplr010583225-*_llc.fits,kplr010583225-*_slc.fits
5215251,K03903.01,,FALSE POSITIVE,2.553924603,1680.1,9.835,131.94769,1.258,100.5,32.67,298.45837,40.39193,15.755,005215251,kplr005215251,kplr005215251-*_llc.fits,kplr005215251-*_slc.fits
10383696,K03671.01,,FALSE POSITIVE,8.487871809,118810.0,4.19829,134.495278,0.941,483.9,46.24,280.8858,47.565632,16.947,010383696,kplr010383696,kplr010383696-*_llc.fits,kplr010383696-*_slc.fits
9777090,K03672.01,,FALSE POSITIVE,5.50817321,226850.0,3.6845,134.32367,0.739,268.7,39.18,294.47156,46.58923,17.779,009777090,kplr009777090,kplr009777090-*_llc.fits,kplr009777090-*_slc.fits
11455484,K03673.01,,FALSE POSITIVE,6.142812722,96593.0,6.0751,135.16085,0.477,316.1,31.9,292.02893,49.387688,16.152,011455484,kplr011455484,kplr011455484-*_llc.fits,kplr011455484-*_slc.fits
2446623,K03674.01,,FALSE POSITIVE,175.06586091,45134.0,4.5181,179.043787,1.149,320.6,40.63,292.16528,37.794048,15.62,002446623,kplr002446623,kplr002446623-*_llc.fits,kplr002446623-*_slc.fits
9596089,K03675.01,,FALSE POSITIVE,20.8392148,177510.0,2.3321,133.49781,0.894,197.6,51.9,294.96225,46.225609,16.583,009596089,kplr009596089,kplr009596089-*_llc.fits,kplr009596089-*_slc.fits
5738506,K03676.01,,FALSE POSITIVE,9.50158045,443400.0,5.0701,131.97492,0.444,314.9,73.07,299.68124,40.967922,18.347,005738506,kplr005738506,kplr005738506-*_llc.fits,kplr005738506-*_slc.fits
9777087,K03747.02,,FALSE POSITIVE,19.226055,3266.0,2.949,132.6309,0.2579,10.1,3.52,294.47,46.589581,17.065,009777087,kplr009777087,kplr009777087-*_llc.fits,kplr009777087-*_slc.fits
11547869,K03749.01,,CANDIDATE,10.72725536,56197.0,1.7541,132.90239,1.056,160.5,12.85,285.00772,49.503979,16.415,011547869,kplr011547869,kplr011547869-*_llc.fits,kplr011547869-*_slc.fits
7700590,K03750.01,,FALSE POSITIVE,1.507101452,15847.0,5.2005,132.092456,1.246,273.5,39.32,297.26233,43.30434,14.848,007700590,kplr007700590,kplr007700590-*_llc.fits,kplr007700590-*_slc.fits
9053086,K03751.01,,FALSE POSITIVE,1.274841686,50253.0,3.5903,131.623318,1.128,353.0,63.68,300.72165,45.306702,14.034,009053086,kplr009053086,kplr009053086-*_llc.fits,kplr009053086-*_slc.fits
5467113,K03825.01,,FALSE POSITIVE,2.845746618,557740.0,13.0719,134.276987,0.126,829.1,135.99,296.67532,40.650009,15.833,005467113,kplr005467113,kplr005467113-*_llc.fits,kplr005467113-*_slc.fits
8240123,K03826.01,,FALSE POSITIVE,2.30120705,1688.1,25.08,132.18748,1.262,132.5,28.64,294.22784,44.134739,15.818,008240123,kplr008240123,kplr008240123-*_llc.fits,kplr008240123-*_slc.fits
5114623,K03827.02,,FALSE POSITIVE,389.28075044,,12.52,310.5901867,,,,295.73285,40.26078,15.36,005114623,kplr005114623,kplr005114623-*_llc.fits,kplr005114623-*_slc.fits
10031907,K03828.01,,FALSE POSITIVE,8.58965725,1161.5,8.9793,132.01852,1.249,107.8,27.86,298.82263,46.939129,14.649,010031907,kplr010031907,kplr010031907-*_llc.fits,kplr010031907-*_slc.fits
5480736,K03904.01,,FALSE POSITIVE,8.56751264,347.9,5.449,136.06104,1.182,17.9,23.05,299.52237,40.611252,14.943,005480736,kplr005480736,kplr005480736-*_llc.fits,kplr005480736-*_slc.fits
8487748,K03905.01,,FALSE POSITIVE,1.061934313,607.0,3.194,131.72596,1.218,70.0,15.14,288.90912,44.591831,15.454,008487748,kplr008487748,kplr008487748-*_llc.fits,kplr008487748-*_slc.fits
9892856,K03906.01,,FALSE POSITIVE,2.406574511,738.0,3.4382,133.73667,1.187,63.9,26.22,292.69342,46.793892,15.42,009892856,kplr009892856,kplr009892856-*_llc.fits,kplr009892856-*_slc.fits
7137213,K03907.01,,FALSE POSITIVE,28.64338839,624.3,1.2246,141.22933,0.968,23.1,5.82,296.9978,42.65332,12.642,007137213,kplr007137213,kplr007137213-*_llc.fits,kplr007137213-*_slc.fits
6795089,K07792.01,,FALSE POSITIVE,96.231257,938.0,2.488,217.00033,0.442,8.8,29.26,296.44431,42.28735,13.648,006795089,kplr006795089,kplr006795089-*_llc.fits,kplr006795089-*_slc.fits
3340313,K03677.01,,FALSE POSITIVE,30.5528701,63521.0,5.3367,143.348399,1.134,510.8,63.57,290.96396,38.469501,16.245,003340313,kplr003340313,kplr003340313-*_llc.fits,kplr003340313-*_slc.fits
9892816,K01955.04,Kepler-342 c,CONFIRMED,26.2347447,196.5,3.536,141.99379,0.985,22.0,2.76,292.67807,46.726711,13.147,009892816,kplr009892816,kplr009892816-*_llc.fits,kplr009892816-*_slc.fits
4150804,K03678.01,Kepler-1513 b,CONFIRMED,160.88451966,7590.4,10.8771,277.504342,0.284,526.1,9.09,289.7916,39.285328,12.888,004150804,kplr004150804,kplr004150804-*_llc.fits,kplr004150804-*_slc.fits
5021174,K03679.01,,FALSE POSITIVE,4.04506346,360180.0,3.22222,132.232226,0.529,483.9,67.94,294.58798,40.167068,17.705,005021174,kplr005021174,kplr005021174-*_llc.fits,kplr005021174-*_slc.fits
9025971,K03680.01,Kepler-1657 b,CONFIRMED,141.2415405,12990.0,6.7645,256.205347,0.12,380.9,11.49,293.28156,45.309669,14.524,009025971,kplr009025971,kplr009025971-*_llc.fits,kplr009025971-*_slc.fits
9973109,K02018.02,,CANDIDATE,16.0988294,160.2,5.686,131.8764,0.017,10.9,1.14,299.526,46.899261,14.55,009973109,kplr009973109,kplr009973109-*_llc.fits,kplr009973109-*_slc.fits
6314185,K03752.01,,FALSE POSITIVE,1.433262145,1849.5,5.6316,132.822323,0.933,159.3,5.67,299.24219,41.62323,14.888,006314185,kplr006314185,kplr006314185-*_llc.fits,kplr006314185-*_slc.fits
8620561,K03753.01,,FALSE POSITIVE,0.782046543,340460.0,1.9874,131.674244,0.633,534.0,43.07,290.26721,44.711441,16.784,008620561,kplr008620561,kplr008620561-*_llc.fits,kplr008620561-*_slc.fits
8937019,K03754.01,,FALSE POSITIVE,5.663604992,163380.0,1.4283,133.892182,0.785,169.4,54.55,284.79047,45.230106,17.93,008937019,kplr008937019,kplr008937019-*_llc.fits,kplr008937019-*_slc.fits
9896435,K03755.01,,FALSE POSITIVE,18.076610347,65280.0,3.1396,146.256704,1.074,380.6,39.16,294.12576,46.797779,16.636,009896435,kplr009896435,kplr009896435-*_llc.fits,kplr009896435-*_slc.fits
10352938,K03756.01,,FALSE POSITIVE,6.47173281,6472.7,7.1964,136.35537,0.267,94.5,13.68,296.69699,47.407627,14.35,010352938,kplr010352938,kplr010352938-*_llc.fits,kplr010352938-*_slc.fits
10676927,K03830.01,,FALSE POSITIVE,1.031100362,129160.0,2.9759,131.87473,0.293,178.5,27.35,296.14957,47.937832,17.022,010676927,kplr010676927,kplr010676927-*_llc.fits,kplr010676927-*_slc.fits
5649836,K03831.01,,FALSE POSITIVE,0.597933142,284380.0,3.47133,131.95669,0.634,1490.3,63.46,299.07919,40.828976,16.377,005649836,kplr005649836,kplr005649836-*_llc.fits,kplr005649836-*_slc.fits
7620660,K03832.01,,FALSE POSITIVE,5.36652724,3122.5,8.367,134.86398,0.985,50.7,7.97,295.56024,43.203178,15.48,007620660,kplr007620660,kplr007620660-*_llc.fits,kplr007620660-*_slc.fits
3836399,K03834.01,,FALSE POSITIVE,1.540392098,1022.0,3.7271,131.9989,1.184,87.2,17.63,286.93588,38.924469,14.449,003836399,kplr003836399,kplr003836399-*_llc.fits,kplr003836399-*_slc.fits
2581554,K03835.01,Kepler-1521 b,CONFIRMED,47.1484324,1113.8,3.1347,175.2689,0.668,54.5,2.58,292.69028,37.83498,12.86,002581554,kplr002581554,kplr002581554-*_llc.fits,kplr002581554-*_slc.fits
10363115,K03908.01,Kepler-1929 b,CONFIRMED,59.3627946,233.6,13.972,184.14711,0.001,51.5,2.23,299.58337,47.448078,12.07,010363115,kplr010363115,kplr010363115-*_llc.fits,kplr010363115-*_slc.fits
5966810,K03909.01,,CANDIDATE,247.891041,956.6,18.363,133.92838,0.002,34.6,4.74,293.8183,41.21146,14.948,005966810,kplr005966810,kplr005966810-*_llc.fits,kplr005966810-*_slc.fits
10491062,K03910.01,,FALSE POSITIVE,2.199076661,777.4,6.11,133.06147,1.22,56.2,21.72,298.78415,47.655548,15.339,010491062,kplr010491062,kplr010491062-*_llc.fits,kplr010491062-*_slc.fits
9761615,K03911.01,Kepler-1528 b,CONFIRMED,1.79110997,167.5,2.0917,131.95636,0.028,24.3,1.29,287.40295,46.573978,14.496,009761615,kplr009761615,kplr009761615-*_llc.fits,kplr009761615-*_slc.fits
4058881,K03912.01,,FALSE POSITIVE,7.77241144,286.9,5.272,132.58122,0.317,18.9,1.69,292.02042,39.16156,15.327,004058881,kplr004058881,kplr004058881-*_llc.fits,kplr004058881-*_slc.fits
6863158,K07793.01,,CANDIDATE,1.99469354,75.1,5.297,131.5639,0.643,8.9,0.46,291.85205,42.343361,15.846,006863158,kplr006863158,kplr006863158-*_llc.fits,kplr006863158-*_slc.fits
2581316,K03681.02,Kepler-1514 c,CONFIRMED,10.51421162,85.4,3.877,134.56738,0.877,21.6,1.25,292.62747,37.860142,11.69,002581316,kplr002581316,kplr002581316-*_llc.fits,kplr002581316-*_slc.fits
8621353,K03682.01,,FALSE POSITIVE,11.344347453,258240.0,5.9738,138.811996,0.692,437.2,62.52,290.53476,44.774345,17.953,008621353,kplr008621353,kplr008621353-*_llc.fits,kplr008621353-*_slc.fits
10795103,K03683.01,Kepler-1515 b,CONFIRMED,214.3120439,4523.4,16.2938,336.330158,0.016,562.8,9.17,290.97394,48.178162,12.04,010795103,kplr010795103,kplr010795103-*_llc.fits,kplr010795103-*_slc.fits
9394601,K03684.01,,FALSE POSITIVE,0.876826336,138370.0,3.6097,132.0647202,0.481,1338.1,37.24,287.15314,45.983829,12.29,009394601,kplr009394601,kplr009394601-*_llc.fits,kplr009394601-*_slc.fits
8494410,K03685.02,Kepler-1516 b,CONFIRMED,7.2593226,247.5,6.1394,131.71082,0.366,40.1,1.57,291.4946,44.523499,14.461,008494410,kplr008494410,kplr008494410-*_llc.fits,kplr008494410-*_slc.fits
6863161,K03757.01,,FALSE POSITIVE,1.98663794,63156.0,4.7585,133.311523,1.105,193.0,134.5,291.85333,42.30669,14.726,006863161,kplr006863161,kplr006863161-*_llc.fits,kplr006863161-*_slc.fits
7840035,K03758.01,,FALSE POSITIVE,13.54208867,28869.0,4.9406,144.00206,0.985,137.6,26.65,297.27789,43.56955,16.9,007840035,kplr007840035,kplr007840035-*_llc.fits,kplr007840035-*_slc.fits
8543279,K03759.01,,FALSE POSITIVE,7.549303633,10223.0,2.3665,135.010802,1.253,177.0,34.45,283.95078,44.669022,15.992,008543279,kplr008543279,kplr008543279-*_llc.fits,kplr008543279-*_slc.fits
8047283,K03760.01,,FALSE POSITIVE,0.77544539,6791.4,1.8764,132.072938,1.272,205.1,35.53,297.55621,43.854988,15.64,008047283,kplr008047283,kplr008047283-*_llc.fits,kplr008047283-*_slc.fits
8308347,K03761.01,,CANDIDATE,164.950399,24493.0,30.86,280.9154,0.724,65.7,11.23,294.89749,44.21579,15.473,008308347,kplr008308347,kplr008308347-*_llc.fits,kplr008308347-*_slc.fits
7090867,K07810.01,,FALSE POSITIVE,308.255238,637.1,11.959,282.4555,0.018,13.8,18.98,280.99176,42.610538,13.444,007090867,kplr007090867,kplr007090867-*_llc.fits,kplr007090867-*_slc.fits
7612691,K03836.01,,FALSE POSITIVE,3.46724809,1317.3,11.01,133.90269,0.953,107.0,2.52,293.40939,43.225201,15.889,007612691,kplr007612691,kplr007612691-*_llc.fits,kplr007612691-*_slc.fits
9761573,K03837.01,,FALSE POSITIVE,7.4413445,2234.0,2.8754,137.3429,1.286,66.4,43.5,287.3717,46.564838,14.114,009761573,kplr009761573,kplr009761573-*_llc.fits,kplr009761573-*_slc.fits
8042789,K03838.01,,FALSE POSITIVE,4.618309224,1191.0,3.6752,135.85023,1.247,68.5,25.43,296.39835,43.803532,15.757,008042789,kplr008042789,kplr008042789-*_llc.fits,kplr008042789-*_slc.fits
10095484,K03839.01,,FALSE POSITIVE,0.677761275,877.9,3.7085,131.625946,1.205,120.8,22.15,298.71072,47.037449,14.382,010095484,kplr010095484,kplr010095484-*_llc.fits,kplr010095484-*_slc.fits
5467102,K03840.01,,FALSE POSITIVE,2.845739012,24392.0,11.9327,134.279738,1.213,488.6,44.7,296.67294,40.650982,15.362,005467102,kplr005467102,kplr005467102-*_llc.fits,kplr005467102-*_slc.fits
6780367,K07789.01,,FALSE POSITIVE,175.358905,215.0,5.34,212.2454,0.034,9.1,2.9,292.72238,42.242031,13.385,006780367,kplr006780367,kplr006780367-*_llc.fits,kplr006780367-*_slc.fits
10281221,K03913.01,,CANDIDATE,0.582895412,587.5,1.0528,131.621083,1.011,87.0,5.87,294.61252,47.343262,14.972,010281221,kplr010281221,kplr010281221-*_llc.fits,kplr010281221-*_slc.fits
6525946,K02093.03,,CANDIDATE,0.496069986,128.8,1.5568,132.28138,0.269,22.1,10.0,292.95416,41.934799,15.357,006525946,kplr006525946,kplr006525946-*_llc.fits,kplr006525946-*_slc.fits
5471496,K03914.01,,FALSE POSITIVE,12.42618005,1522.8,28.1949,141.50486,0.935,113.1,3.48,297.66675,40.65416,15.889,005471496,kplr005471496,kplr005471496-*_llc.fits,kplr005471496-*_slc.fits
4544620,K03915.01,,FALSE POSITIVE,2.189090653,1027.1,5.2094,132.08535,1.238,78.3,23.25,285.89816,39.672218,15.875,004544620,kplr004544620,kplr004544620-*_llc.fits,kplr004544620-*_slc.fits
5784777,K03916.01,Kepler-1529 b,CONFIRMED,5.33905606,755.5,1.6415,132.14193,0.02,28.9,1.9,289.8707,41.04073,15.362,005784777,kplr005784777,kplr005784777-*_llc.fits,kplr005784777-*_slc.fits
6863187,K07794.01,,FALSE POSITIVE,1.99492332,77.7,5.898,133.4406,0.772,11.1,0.94,291.85974,42.348701,15.634,006863187,kplr006863187,kplr006863187-*_llc.fits,kplr006863187-*_slc.fits
6949061,K01960.02,Kepler-343 c,CONFIRMED,23.2218115,210.4,2.744,151.06904,0.913,16.9,2.42,291.96069,42.43301,14.128,006949061,kplr006949061,kplr006949061-*_llc.fits,kplr006949061-*_slc.fits
9719636,K03686.01,,FALSE POSITIVE,3.351573993,54546.0,2.8758,134.28062,0.011,192.4,24.15,295.52621,46.457142,17.279,009719636,kplr009719636,kplr009719636-*_llc.fits,kplr009719636-*_slc.fits
2452440,K03687.01,,FALSE POSITIVE,8.097050622,65620.0,5.6736,138.423529,0.592,404.9,24.01,293.44687,37.72121,16.474,002452440,kplr002452440,kplr002452440-*_llc.fits,kplr002452440-*_slc.fits
5020034,K03688.01,,FALSE POSITIVE,2.119107262,124650.0,7.5384,132.58903,0.933,347.3,77.23,294.30389,40.192558,15.812,005020034,kplr005020034,kplr005020034-*_llc.fits,kplr005020034-*_slc.fits
7017372,K03689.01,,CANDIDATE,5.24088367,8531.2,3.3656,136.02877,0.65,385.7,12.74,285.9718,42.545712,14.014,007017372,kplr007017372,kplr007017372-*_llc.fits,kplr007017372-*_slc.fits
6974867,K07800.01,,FALSE POSITIVE,0.887691177,37.3,1.644,132.36711,0.419,20.8,1.53,298.33722,42.432911,12.386,006974867,kplr006974867,kplr006974867-*_llc.fits,kplr006974867-*_slc.fits
7102316,K02028.03,Kepler-351 d,CONFIRMED,142.545,905.4,8.75,202.88,0.015,13.7,2.52,286.4527,42.657879,15.99,007102316,kplr007102316,kplr007102316-*_llc.fits,kplr007102316-*_slc.fits
11518142,K03762.01,Kepler-1519 b,CONFIRMED,240.7990472,5022.9,16.666,334.14037,0.647,170.1,10.31,296.66791,49.461861,14.822,011518142,kplr011518142,kplr011518142-*_llc.fits,kplr011518142-*_slc.fits
3114667,K03763.01,,FALSE POSITIVE,0.888584158,412710.0,2.25012,132.100098,0.453,691.2,43.7,290.99725,38.282616,17.375,003114667,kplr003114667,kplr003114667-*_llc.fits,kplr003114667-*_slc.fits
12109845,K03765.01,,FALSE POSITIVE,0.865959015,291270.0,1.9058,132.053694,3.068,620.8,144.5,290.91916,50.696388,16.44,012109845,kplr012109845,kplr012109845-*_llc.fits,kplr012109845-*_slc.fits
3954227,K03766.01,,FALSE POSITIVE,0.594276199,220740.0,2.0188,131.835238,4.038,285.2,266.99,291.49286,39.050152,15.985,003954227,kplr003954227,kplr003954227-*_llc.fits,kplr003954227-*_slc.fits
8651551,K03841.01,,FALSE POSITIVE,1.527491117,33546.0,7.9136,132.259806,1.164,298.6,27.85,300.00583,44.718781,15.935,008651551,kplr008651551,kplr008651551-*_llc.fits,kplr008651551-*_slc.fits
7115550,K07811.01,,FALSE POSITIVE,0.566814046,42.1,4.049,131.79379,0.633,23.8,0.56,291.08887,42.613899,14.225,007115550,kplr007115550,kplr007115550-*_llc.fits,kplr007115550-*_slc.fits
9532637,K03842.01,,FALSE POSITIVE,0.61496383,358050.0,1.93053,132.022402,0.506,806.5,44.79,294.35965,46.125389,17.453,009532637,kplr009532637,kplr009532637-*_llc.fits,kplr009532637-*_slc.fits
5305451,K03843.01,,FALSE POSITIVE,161.253747,2598.4,25.322,189.0939,0.912,54.7,4.98,298.94003,40.419441,15.397,005305451,kplr005305451,kplr005305451-*_llc.fits,kplr005305451-*_slc.fits
7174349,K03844.01,,FALSE POSITIVE,2.974163938,90282.0,1.7423,132.49312,0.736,88.6,34.74,281.43701,42.727314,19.294,007174349,kplr007174349,kplr007174349-*_llc.fits,kplr007174349-*_slc.fits
11824218,K03845.01,,FALSE POSITIVE,15.84131693,2617.7,1.8156,145.4595,1.247,38.2,670.04,296.61591,50.021709,13.724,011824218,kplr011824218,kplr011824218-*_llc.fits,kplr011824218-*_slc.fits
3128552,K02055.04,,CANDIDATE,6.13074243,146.1,2.84,131.85782,0.9407,9.9,1.26,294.15271,38.23304,14.523,003128552,kplr003128552,kplr003128552-*_llc.fits,kplr003128552-*_slc.fits
10788461,K03925.03,Kepler-1530 c,CONFIRMED,5.3235335,342.4,2.714,133.0952,0.804,14.6,2.69,288.16251,48.16515,14.026,010788461,kplr010788461,kplr010788461-*_llc.fits,kplr010788461-*_slc.fits
11667548,K03926.01,,FALSE POSITIVE,0.831741499,1231.1,2.297,132.074741,1.298,110.9,41.62,294.75632,49.792091,15.61,011667548,kplr011667548,kplr011667548-*_llc.fits,kplr011667548-*_slc.fits
8868649,K03927.01,,FALSE POSITIVE,4.44737112,224.4,19.45,133.84048,0.978,93.0,2.06,284.39655,45.13604,14.016,008868649,kplr008868649,kplr008868649-*_llc.fits,kplr008868649-*_slc.fits
9715939,K03690.01,,FALSE POSITIVE,12.893018017,16033.0,3.30029,141.611199,1.241,453.0,62.52,294.16989,46.425289,15.517,009715939,kplr009715939,kplr009715939-*_llc.fits,kplr009715939-*_slc.fits
6887030,K07795.01,,CANDIDATE,5.44085762,137.5,2.119,134.29408,0.735,9.3,0.97,297.8728,42.303291,14.81,006887030,kplr006887030,kplr006887030-*_llc.fits,kplr006887030-*_slc.fits
4751083,K03691.02,,FALSE POSITIVE,2.26631937,,3.16,133.3865546,,,,293.08649,39.801788,16.028,004751083,kplr004751083,kplr004751083-*_llc.fits,kplr004751083-*_slc.fits
5903301,K03692.01,,FALSE POSITIVE,1.160153553,12302.0,2.16452,132.145331,1.258,552.8,60.47,298.65833,41.138882,15.149,005903301,kplr005903301,kplr005903301-*_llc.fits,kplr005903301-*_slc.fits
7695087,K03693.01,,FALSE POSITIVE,4.032760214,10803.0,2.7194,133.301891,1.224,150.9,378.61,295.80582,43.304451,14.734,007695087,kplr007695087,kplr007695087-*_llc.fits,kplr007695087-*_slc.fits
6200709,K03694.01,,FALSE POSITIVE,3.723552982,40143.0,3.5632,134.94613,0.629,145.7,18.83,290.41669,41.52578,16.72,006200709,kplr006200709,kplr006200709-*_llc.fits,kplr006200709-*_slc.fits
8323764,K03767.01,,CANDIDATE,6.714247798,32213.0,3.3304,134.31703,0.557,145.9,14.78,299.08057,44.29501,17.376,008323764,kplr008323764,kplr008323764-*_llc.fits,kplr008323764-*_slc.fits
7013923,K07801.01,,FALSE POSITIVE,2.21396079,119.4,3.452,132.5689,0.143,9.6,0.87,284.31454,42.589321,15.844,007013923,kplr007013923,kplr007013923-*_llc.fits,kplr007013923-*_slc.fits
5360082,K03768.01,,FALSE POSITIVE,11.35501209,19675.0,14.557,133.20478,0.473,221.4,8.0,291.08334,40.566639,14.772,005360082,kplr005360082,kplr005360082-*_llc.fits,kplr005360082-*_slc.fits
6543683,K03769.01,,FALSE POSITIVE,1.195515251,8054.4,5.0834,132.303851,1.281,309.1,49.33,297.54337,41.947979,13.998,006543683,kplr006543683,kplr006543683-*_llc.fits,kplr006543683-*_slc.fits
5008245,K03770.01,,CANDIDATE,2.60720833,3149.7,2.6452,131.84844,0.644,185.3,7.31,290.93671,40.12492,14.103,005008245,kplr005008245,kplr005008245-*_llc.fits,kplr005008245-*_slc.fits
10555365,K03771.01,,FALSE POSITIVE,5.80184753,22143.0,3.9551,131.77347,0.478,118.1,14.0,298.77109,47.785412,16.605,010555365,kplr010555365,kplr010555365-*_llc.fits,kplr010555365-*_slc.fits
5481426,K03772.01,,FALSE POSITIVE,2.38404983,312730.0,3.2849,133.43927,0.611,195.3,66.14,299.64487,40.690601,19.319,005481426,kplr005481426,kplr005481426-*_llc.fits,kplr005481426-*_slc.fits
7983756,K03846.01,,FALSE POSITIVE,5.24078259,592.6,5.238,136.54913,1.223,58.1,24.73,298.84415,43.725361,14.483,007983756,kplr007983756,kplr007983756-*_llc.fits,kplr007983756-*_slc.fits
7289165,K03847.01,,FALSE POSITIVE,5.26641416,223.8,2.4404,131.69998,0.774,37.8,2.62,293.96725,42.833279,12.859,007289165,kplr007289165,kplr007289165-*_llc.fits,kplr007289165-*_slc.fits
12784167,K03848.01,Kepler-1522 b,CONFIRMED,1.847892736,323.3,1.8904,132.19915,0.036,53.3,1.51,289.84323,52.07016,14.216,012784167,kplr012784167,kplr012784167-*_llc.fits,kplr012784167-*_slc.fits
8949316,K03849.01,,FALSE POSITIVE,0.604358764,38731.0,1.0423,131.68577,1.197,236.8,23.28,290.51895,45.235371,16.182,008949316,kplr008949316,kplr008949316-*_llc.fits,kplr008949316-*_slc.fits
8912730,K03850.01,,FALSE POSITIVE,11.3775281,1651.3,12.918,132.5848,1.415,38.2,82.26,300.19409,45.145741,13.93,008912730,kplr008912730,kplr008912730-*_llc.fits,kplr008912730-*_slc.fits
9784230,K03851.01,,FALSE POSITIVE,0.7981968,257620.0,2.22035,131.570334,0.67,453.9,62.38,296.99054,46.598999,17.579,009784230,kplr009784230,kplr009784230-*_llc.fits,kplr009784230-*_slc.fits
11466960,K03917.01,,FALSE POSITIVE,0.695954898,318.1,1.469,131.89905,0.103,8.5,2.58,297.13989,49.381618,13.496,011466960,kplr011466960,kplr011466960-*_llc.fits,kplr011466960-*_slc.fits
3124420,K03918.01,,FALSE POSITIVE,0.948951607,458460.0,4.3809,132.468516,0.959,437.1,115.31,293.24536,38.272182,18.241,003124420,kplr003124420,kplr003124420-*_llc.fits,kplr003124420-*_slc.fits
